id;sku;lot;name;auction_url;auction_end;current_auction_eur;auction_fee_rate_percent;auction_fees_eur;vat_status;vat_rate_percent;vat_eur;purchase_total_eur;photo_count;quick_sale_lot_eur;normal_resale_gross_eur;quick_margin_before_other_costs_eur;normal_margin_before_other_costs_eur;confidence_percent;demand;estimated_sale_days_min;estimated_sale_days_max;valuation_method;main_risks;device_checks;source_ids;source_titles;source_urls
336780;260813BA336780;411;Lot accessoires électroniques;https://encheres-domaine.gouv.fr/lot/lot-accessoires-electroniques.html;2026-09-24T08:00:00+00:00;150.0;11.0;16.5;non_mentionnee;;0.0;166.5;7;100;250;-66.5;83.5;43;faible;30;150;Trois Kindle, sept casques et quatre montres inconnues vendus après tri.;Modèles partiels, aucun chargeur et tout non testé.;[];lbc_sony_xm4;"[""Sony WH-1000XM4 d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/photo_audio_video/casque-sony-wh-1000xm4
319661;260113BA194018;412;Défibrillateur de formation AED Trainer;https://encheres-domaine.gouv.fr/lot/defribillateur-de-formation-aed-trainer-xft-d0009-1.html;2026-09-24T08:00:00+00:00;25.0;11.0;2.75;non_mentionnee;;0.0;27.75;5;20;40;-7.75;12.25;80;faible;30;120;Petit AED Trainer de formation, pas un défibrillateur médical opérationnel.;"Marché de niche; faible valeur unitaire neuve.";[];;[];
336845;260813BA336845;413;Lot de 2 appareils photo et 1 camera numérique;https://encheres-domaine.gouv.fr/lot/lot-de-2-appareils-photo-et-1-camera-numerique.html;2026-09-24T08:00:00+00:00;70.0;11.0;7.7;non_mentionnee;;0.0;77.7;8;200;420;122.3;342.3;62;moyenne;21;90;Canon 450D avec deux objectifs, Sony HDR-PJ540 et Lumix TZ10.;"Tout non testé, sans chargeurs; batteries anciennes.";[];lbc_sony_a6000;"[""Sony Alpha 6000 d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/photo_audio_video/sony-alpha-6000
348147;260913BA348147;414;Lot appareils photo argentiques;https://encheres-domaine.gouv.fr/lot/lot-appareil-photo-argentique.html;2026-09-24T08:00:00+00:00;90.0;11.0;9.9;non_mentionnee;;0.0;99.9;11;160;350;60.1;250.1;58;faible;30;150;Rollei 35 domine la valeur, complété par Nikon F65, Yashica et flash.;"Tout non testé; cellule, obturateur et optiques à contrôler.";[];;[];
336701;260813BA336701;415;Lot de 10 APPLE Iphone;https://encheres-domaine.gouv.fr/lot/lot-de-10-apple-iphone.html;2026-09-24T08:00:00+00:00;110.0;11.0;12.1;non_mentionnee;;0.0;122.1;3;350;750;227.9;627.9;55;moyenne;45;180;"Dix iPhone valorisés exclusivement comme donneurs de pièces sous hypothèse iCloud ON; décote supplémentaire pour vente en lot non testé.";"Aucune valeur d'usage ou de déblocage; capacités, batteries, authenticité et état des composants inconnus; mini-réplique sans valeur.";"[{""device"": ""10 iPhone du lot"", ""imei_suffix"": null, ""find_my_iphone"": ""ON"", ""verification_basis"": ""assumed"", ""checked_on"": null, ""source"": ""Règle prudente demandée — aucun contrôle IMEI revendiqué"", ""valuation_effect"": ""Valeur pièces uniquement ; aucune valeur d'usage ni déblocage futur n'est supposé.""}]";lbc_iphone16,lbc_iphone14pro,lbc_iphone13pm;"[""iPhone 16 128 Go d'occasion — leboncoin"", ""iPhone 14 Pro d'occasion — leboncoin"", ""iPhone 13 Pro Max d'occasion — leboncoin""]";https://www.leboncoin.fr/c/telephones_objets_connectes/phone_brand%3Aapple%2Bphone_memory%3A128go%2Bphone_model%3Aiphone16 | https://www.leboncoin.fr/c/telephones_objets_connectes/phone_brand%3Aapple%2Bphone_model%3Aiphone14pro | https://www.leboncoin.fr/ck/telephones_objets_connectes/iphone13-pro-max
336751;260813BA336751;416;Lot de 10 téléphones portable;https://encheres-domaine.gouv.fr/lot/lot-de-10-telephones-portable.html;2026-09-24T08:00:00+00:00;110.0;11.0;12.1;non_mentionnee;;0.0;122.1;3;350;750;227.9;627.9;48;moyenne;30;150;Dix Android de générations variées, A54/A55/Edge 30 étant les principaux contributeurs.;Tout non testé, aucune capacité, aucun chargeur, risque de comptes/verrouillages.;[];;[];
288890;260613BA288890;417;Lot tablettes APPLE SAMSUNG et LENOVO;https://encheres-domaine.gouv.fr/lot/lot-tablettes-ipad-samsung-et-lenovo.html;2026-09-24T08:00:00+00:00;170.0;11.0;18.7;non_mentionnee;;0.0;188.7;2;450;850;261.3;661.3;54;forte;21;90;Deux iPad 10, iPad 9, Tab S4, Lenovo M10 et P11 après décote non-testé.;Capacités inconnues, aucun chargeur, activation et batteries non vérifiées.;[];lbc_ipad10;"[""iPad 10e génération d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/tablettes_liseuses/ipad-10eme-generation
340354;260813BA340354;418;Lot de 7 APPLE Iphone;https://encheres-domaine.gouv.fr/lot/lot-de-7-apple-iphone.html;2026-09-24T08:00:00+00:00;140.0;11.0;15.4;non_mentionnee;;0.0;155.4;7;220;480;64.6;324.6;56;moyenne;45;180;Sept iPhone valorisés exclusivement comme donneurs de pièces sous hypothèse iCloud ON, avec décote de lot non testé.;"Aucune valeur d'usage ou de déblocage; capacités, batteries et état des composants inconnus; aucun chargeur.";"[{""device"": ""7 iPhone du lot"", ""imei_suffix"": null, ""find_my_iphone"": ""ON"", ""verification_basis"": ""assumed"", ""checked_on"": null, ""source"": ""Règle prudente demandée — aucun contrôle IMEI revendiqué"", ""valuation_effect"": ""Valeur pièces uniquement ; aucune valeur d'usage ni déblocage futur n'est supposé.""}]";lbc_iphone14pro,lbc_iphone13pm;"[""iPhone 14 Pro d'occasion — leboncoin"", ""iPhone 13 Pro Max d'occasion — leboncoin""]";https://www.leboncoin.fr/c/telephones_objets_connectes/phone_brand%3Aapple%2Bphone_model%3Aiphone14pro | https://www.leboncoin.fr/ck/telephones_objets_connectes/iphone13-pro-max
340341;260813BA340341;419;Lot de 8 smartphones;https://encheres-domaine.gouv.fr/lot/lot-de-8-smartphones.html;2026-09-24T08:00:00+00:00;160.0;11.0;17.6;non_mentionnee;;0.0;177.6;2;450;900;272.4;722.4;49;forte;21;120;"S25 et S22 portent l'essentiel de la valeur; six smartphones milieu/entrée de gamme.";"Tout non testé; authenticité du S25, capacités, comptes et IMEI à contrôler.";[];;[];
336669;260813BA336669;420;Lot Tablettes;https://encheres-domaine.gouv.fr/lot/lot-tablettes.html;2026-09-24T08:00:00+00:00;250.0;11.0;27.5;non_mentionnee;;0.0;277.5;2;750;1450;472.5;1172.5;49;forte;21;120;Dix tablettes, dont iPad récents et Air 5, valorisées après test individuel.;Modèle 'iPad A16' ambigu, capacités et activation inconnues, aucun chargeur.;[];lbc_ipad10,lbc_ipadpro12;"[""iPad 10e génération d'occasion — leboncoin"", ""iPad Pro 12,9 pouces Cellular d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/tablettes_liseuses/ipad-10eme-generation | https://www.leboncoin.fr/ck/ordinateurs/ipad-pro-12-9-cellular
340268;260813BA340268;421;Lot 7 tablettes APPLE;https://encheres-domaine.gouv.fr/lot/lot-7-tablettes-apple.html;2026-09-24T08:00:00+00:00;320.0;11.0;35.2;non_mentionnee;;0.0;355.2;2;650;1300;294.8;944.8;44;forte;21;120;"Sept iPad; deux Pro non identifiés représentent la plus grande incertitude.";"Générations/capacités des Pro et Air inconnues; activation, batteries et écrans non testés.";[];lbc_ipad10,lbc_ipadpro12;"[""iPad 10e génération d'occasion — leboncoin"", ""iPad Pro 12,9 pouces Cellular d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/tablettes_liseuses/ipad-10eme-generation | https://www.leboncoin.fr/ck/ordinateurs/ipad-pro-12-9-cellular
328386;260713BR328386;422;Lot 5 ordinateurs portables;https://encheres-domaine.gouv.fr/lot/portable-1-doo-317.html;2026-09-24T08:00:00+00:00;500.0;11.0;55.0;non_mentionnee;;0.0;555.0;14;1000;2300;445.0;1745.0;38;forte;30;150;Cinq portables récents/premium, dont MacBook Pro A3401 et Air A3114, très décotés car non testés.;Spécifications/capacités inconnues, aucun chargeur, activation Apple et pannes possibles.;[];lbc_macbook_m1;"[""MacBook Air M1 A2337 d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/ordinateurs/macbook-air-a2337
300877;260533BR282757;292;Photocopieur Multifonctions HP laser;https://encheres-domaine.gouv.fr/lot/multifonctionshplaserjetm806-2.html;2026-09-17T08:00:00+00:00;300.0;11.0;33.0;non_mentionnee;;0.0;333.0;1;350;800;17.0;467.0;58;faible;45;180;"M806 annoncé en marche; décote forte pour manutention, transport et clientèle professionnelle.";"Compteur pages, consommables et options non indiqués; machine très lourde.";[];;[];
300859;260533BR272488;293;Lot de 30 imprimantes HP;https://encheres-domaine.gouv.fr/lot/lotde30imprimanteshp-2.html;2026-09-17T08:00:00+00:00;250.0;11.0;27.5;non_mentionnee;;0.0;277.5;1;600;1200;322.5;922.5;56;faible;45;180;30 OfficeJet 8210/8100 annoncées en marche, 20-40 EUR/unité selon canal.;"Annonce les appelle LaserJet à tort; état des têtes/cartouches inconnu; trois palettes à transporter.";[];;[];
314403;260735BR314403;318;Apple iPad SILVER (7th generation);https://encheres-domaine.gouv.fr/lot/lot12-ipad-apple-ipadsilver-7thgeneration-wi-fi-cellular32gb-1.html;2026-09-15T08:00:00+00:00;100.0;11.0;11.0;non_mentionnee;;0.0;111.0;2;100;150;-11.0;39.0;78;moyenne;14;45;iPad 7 Cellular 32 Go sans chargeur ni boîte.;"État/batterie non qualifiés; activation à vérifier.";[];lbc_ipad10;"[""iPad 10e génération d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/tablettes_liseuses/ipad-10eme-generation
314391;260735BR314391;319;PEN TABLET WACOM Intuos Pro médium PTH-651;https://encheres-domaine.gouv.fr/lot/lot10-pentabletteintuos-wacom-pht-651-tbon-1.html;2026-09-15T08:00:00+00:00;50.0;11.0;5.5;non_mentionnee;;0.0;55.5;2;60;100;4.5;44.5;72;faible;21;90;Ancienne Intuos Pro Medium PTH-651.;"Stylet et câbles non explicitement listés; génération ancienne.";[];;[];
314385;260735BR314385;320;Apple Magic Keyboard for iPad Pro 12.9 (2021) avec boite;https://encheres-domaine.gouv.fr/lot/lot9-magickeyboard-apple-magickeyboardforipadpro12-9-2021-av-1.html;2026-09-15T08:00:00+00:00;130.0;11.0;14.3;non_mentionnee;;0.0;144.3;1;90;140;-54.3;-4.3;80;moyenne;14;60;Magic Keyboard 12,9 pouces 2021 avec boîte.;État cosmétique et disposition clavier à confirmer.;[];lbc_ipadpro12;"[""iPad Pro 12,9 pouces Cellular d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/ordinateurs/ipad-pro-12-9-cellular
314379;260735BR314379;321;APPLE iPad Pro 12.9-inch (6th Gen) Wifi + Cell avec boite;https://encheres-domaine.gouv.fr/lot/ipadpro12-9-inch-6thgen-wifi-cellavecboite-bon-16-janv-24-j-1.html;2026-09-15T08:00:00+00:00;500.0;11.0;55.0;non_mentionnee;;0.0;555.0;1;600;800;45.0;245.0;72;forte;14;45;"iPad Pro 12,9 M2 Cellular avec boîte; valeur médiane faute de capacité indiquée.";Capacité de stockage, batterie et présence du chargeur non indiquées.;[];lbc_ipadpro12;"[""iPad Pro 12,9 pouces Cellular d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/ordinateurs/ipad-pro-12-9-cellular
314372;260735BR314372;322;APPLE iPad SILVER (7th generation) Wi-Fi + Cellular 32 GB avec boite;https://encheres-domaine.gouv.fr/lot/ipadsilver-7thgeneration-wi-fi-cellular32gbavecboite-bon-cla-1.html;2026-09-15T08:00:00+00:00;100.0;11.0;11.0;non_mentionnee;;0.0;111.0;1;110;170;-1.0;59.0;79;moyenne;14;45;iPad 7 Cellular 32 Go en bon état, boîte/clavier/chargeur inclus.;"Batterie et activation à vérifier; clavier probablement tiers.";[];lbc_ipad10;"[""iPad 10e génération d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/tablettes_liseuses/ipad-10eme-generation
314336;260735BR314336;323;"iPad SILVER 10""2(7th generation) Wi-Fi + Cellular 32 GB avec boite";https://encheres-domaine.gouv.fr/lot/ipadsilver10-2-7thgeneration-wi-fi-cellular32gbavecboite-bon-1.html;2026-09-15T08:00:00+00:00;100.0;11.0;11.0;non_mentionnee;;0.0;111.0;1;110;170;-1.0;59.0;79;moyenne;14;45;iPad 7 Cellular 32 Go en bon état, boîte/clavier/chargeur inclus.;"Batterie et activation à vérifier; clavier probablement tiers.";[];lbc_ipad10;"[""iPad 10e génération d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/tablettes_liseuses/ipad-10eme-generation
314296;260735BR314296;324;"iPad Rose 10""2 (7th generation) Wi-Fi + Cellular 32 GB avec boite et clavier";https://encheres-domaine.gouv.fr/lot/ipadrose10-2-7thgeneration-wi-fi-cellular32gbavecboiteetclav-1.html;2026-09-15T08:00:00+00:00;100.0;11.0;11.0;non_mentionnee;;0.0;111.0;1;110;170;-1.0;59.0;79;moyenne;14;45;iPad 7 Cellular 32 Go en bon état, boîte/clavier/chargeur inclus.;"Batterie et activation à vérifier; clavier probablement tiers.";[];lbc_ipad10;"[""iPad 10e génération d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/tablettes_liseuses/ipad-10eme-generation
314295;260735BR314295;325;NAS Apple OBS,Time Capsule 802.11n A1409 (4th Gen) 2TB sans boite;https://encheres-domaine.gouv.fr/lot/nasappleobs-timecapsule802-11na1409-4thgen-2tbsansboite-cord-1.html;2026-09-15T08:00:00+00:00;80.0;11.0;8.8;non_mentionnee;;0.0;88.8;2;30;60;-58.8;-28.8;82;faible;30;120;Time Capsule A1409 2 To fonctionnelle supposée, avec cordon.;"Produit réseau 2012 obsolète; disque dur ancien.";[];;[];
314274;260735BR314274;326;APPLE iPhone 13 pro max;https://encheres-domaine.gouv.fr/lot/iphone-apple-13promax-1.html;2026-09-15T08:00:00+00:00;50.0;11.0;5.5;non_mentionnee;;0.0;55.5;2;55;110;-0.5;54.5;62;moyenne;21;90;iPhone 13 Pro Max valorisé uniquement pour pièces sous hypothèse iCloud ON, avec décote pour vitre arrière cassée et écran rayé.;"Aucune valeur d'usage; capacité, batterie, Face ID et état des composants récupérables inconnus.";"[{""device"": ""iPhone 13 Pro Max, vitre arrière cassée"", ""imei_suffix"": null, ""find_my_iphone"": ""ON"", ""verification_basis"": ""assumed"", ""checked_on"": null, ""source"": ""Règle prudente demandée — aucun contrôle IMEI revendiqué"", ""valuation_effect"": ""Valeur pièces uniquement ; aucune valeur d'usage ni déblocage futur n'est supposé.""}]";lbc_iphone13pm;"[""iPhone 13 Pro Max d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/telephones_objets_connectes/iphone13-pro-max
314267;260735BR314267;327;APPLE iPhone 13 pro max graphite sans boite;https://encheres-domaine.gouv.fr/lot/iphone-apple-13promaxgraphitesansboite-1.html;2026-09-15T08:00:00+00:00;200.0;11.0;22.0;non_mentionnee;;0.0;222.0;2;95;180;-127.0;-42.0;64;moyenne;21;90;Malgré le bon état annoncé, l'iPhone 13 Pro Max reste valorisé uniquement pour pièces: l'annonce ne confirme ni fonctionnement ni absence de blocage.;"Aucune valeur d'usage ou de déblocage; capacité, santé batterie et authenticité des composants inconnues.";"[{""device"": ""iPhone 13 Pro Max"", ""imei_suffix"": null, ""find_my_iphone"": ""ON"", ""verification_basis"": ""assumed"", ""checked_on"": null, ""source"": ""Règle prudente demandée — aucun contrôle IMEI revendiqué"", ""valuation_effect"": ""Valeur pièces uniquement ; aucune valeur d'usage ni déblocage futur n'est supposé.""}]";lbc_iphone13pm;"[""iPhone 13 Pro Max d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/telephones_objets_connectes/iphone13-pro-max
314363;260735BR314363;328;APPLE iPad Space Gris (7th generation) Wi-Fi + Cellular 32 GB SANS boite;https://encheres-domaine.gouv.fr/lot/lot11-ipad-apple-ipadspacegris-7thgeneration-wi-fi-cellular3-1.html;2026-09-15T08:00:00+00:00;100.0;11.0;11.0;non_mentionnee;;0.0;111.0;2;100;150;-11.0;39.0;78;moyenne;14;45;iPad 7 Cellular 32 Go avec clavier, sans chargeur ni boîte.;Batterie et activation à vérifier.;[];lbc_ipad10;"[""iPad 10e génération d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/tablettes_liseuses/ipad-10eme-generation
304783;260635BA304783;5;24 téléphones;https://encheres-domaine.gouv.fr/lot/24-telephones.html;2026-09-15T08:00:00+00:00;125.0;11.0;13.75;non_mentionnee;;0.0;138.75;4;200;450;61.25;311.25;48;moyenne;60;240;"Les six iPhone sont limités aux pièces sous hypothèse iCloud ON; les 18 autres téléphones non testés sont valorisés après tri avec forte décote.";"Nombreux écrans/coques cassés, certains appareils annoncés bloqués, pannes et comptes Android possibles; travail de tri important.";"[{""device"": ""6 iPhone du lot"", ""imei_suffix"": null, ""find_my_iphone"": ""ON"", ""verification_basis"": ""assumed"", ""checked_on"": null, ""source"": ""Règle prudente demandée — aucun contrôle IMEI revendiqué"", ""valuation_effect"": ""Valeur pièces uniquement ; aucune valeur d'usage ni déblocage futur n'est supposé.""}]";lbc_iphone13pm,lbc_iphone14pro;"[""iPhone 13 Pro Max d'occasion — leboncoin"", ""iPhone 14 Pro d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/telephones_objets_connectes/iphone13-pro-max | https://www.leboncoin.fr/c/telephones_objets_connectes/phone_brand%3Aapple%2Bphone_model%3Aiphone14pro
306168;260635BA306168;6;6 téléphones;https://encheres-domaine.gouv.fr/lot/6-telephones-doo-2.html;2026-09-15T08:00:00+00:00;200.0;11.0;22.0;non_mentionnee;;0.0;222.0;2;260;560;38.0;338.0;50;moyenne;45;180;"Les cinq iPhone, y compris 16 Pro Max/16/14, sont valorisés uniquement pour pièces sous hypothèse iCloud ON; le Galaxy A15 reste non testé.";"Aucune valeur d'usage pour les iPhone; écrans à revoir, capacités, batteries, authenticité et état interne inconnus.";"[{""device"": ""5 iPhone du lot"", ""imei_suffix"": null, ""find_my_iphone"": ""ON"", ""verification_basis"": ""assumed"", ""checked_on"": null, ""source"": ""Règle prudente demandée — aucun contrôle IMEI revendiqué"", ""valuation_effect"": ""Valeur pièces uniquement ; aucune valeur d'usage ni déblocage futur n'est supposé.""}]";lbc_iphone16,lbc_iphone14pro;"[""iPhone 16 128 Go d'occasion — leboncoin"", ""iPhone 14 Pro d'occasion — leboncoin""]";https://www.leboncoin.fr/c/telephones_objets_connectes/phone_brand%3Aapple%2Bphone_memory%3A128go%2Bphone_model%3Aiphone16 | https://www.leboncoin.fr/c/telephones_objets_connectes/phone_brand%3Aapple%2Bphone_model%3Aiphone14pro
308035;260635BA308035;7;17 téléphones;https://encheres-domaine.gouv.fr/lot/17-telephones.html;2026-09-15T08:00:00+00:00;500.0;11.0;55.0;non_mentionnee;;0.0;555.0;4;550;1250;-5.0;695.0;45;moyenne;60;300;"Les quinze iPhone sont valorisés exclusivement comme donneurs de pièces sous hypothèse iCloud ON; S23 et Redmi restent fortement décotés non testés.";Plusieurs écrans/coques endommagés, modèles iPhone 17/A3293 à authentifier, pièces potentiellement non récupérables et démontage très chronophage.;"[{""device"": ""15 iPhone du lot"", ""imei_suffix"": null, ""find_my_iphone"": ""ON"", ""verification_basis"": ""assumed"", ""checked_on"": null, ""source"": ""Règle prudente demandée — aucun contrôle IMEI revendiqué"", ""valuation_effect"": ""Valeur pièces uniquement ; aucune valeur d'usage ni déblocage futur n'est supposé.""}]";lbc_iphone16,lbc_iphone14pro,lbc_iphone13pm;"[""iPhone 16 128 Go d'occasion — leboncoin"", ""iPhone 14 Pro d'occasion — leboncoin"", ""iPhone 13 Pro Max d'occasion — leboncoin""]";https://www.leboncoin.fr/c/telephones_objets_connectes/phone_brand%3Aapple%2Bphone_memory%3A128go%2Bphone_model%3Aiphone16 | https://www.leboncoin.fr/c/telephones_objets_connectes/phone_brand%3Aapple%2Bphone_model%3Aiphone14pro | https://www.leboncoin.fr/ck/telephones_objets_connectes/iphone13-pro-max
176842;251235BA176842;9;NINTENDO Switch Oled;https://encheres-domaine.gouv.fr/lot/nintendo-switch-oled.html;2026-09-15T08:00:00+00:00;90.0;11.0;9.9;non_mentionnee;;0.0;99.9;3;110;170;10.1;70.1;72;forte;7;30;"Switch OLED non testée; valeur basse faute d'accessoires explicitement confirmés.";Fonctionnement, dock, chargeur et Joy-Con à confirmer.;[];lbc_switch_oled;"[""Nintendo Switch OLED d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/consoles/nintendo-switch-oled
308277;260635BA308277;10;NINTENDO Switch et manette;https://encheres-domaine.gouv.fr/lot/nitendo-swith-et-manette.html;2026-09-15T08:00:00+00:00;110.0;11.0;12.1;non_mentionnee;;0.0;122.1;5;170;260;47.9;137.9;76;forte;7;30;Switch OLED avec manette Pro, ensemble non testé.;État écran, Joy-Con, dock et batterie à contrôler.;[];lbc_switch_oled;"[""Nintendo Switch OLED d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/consoles/nintendo-switch-oled
308310;260635BA308310;11;NINTENDO Switch et 8 jeux;https://encheres-domaine.gouv.fr/lot/nitendo-switch-et-8-jeux.html;2026-09-15T08:00:00+00:00;125.0;11.0;13.75;non_mentionnee;;0.0;138.75;4;180;320;41.25;181.25;70;forte;7;45;Switch standard et huit jeux, sans accessoires clairement listés.;"Ensemble non testé; titres/boîtes/accessoires à confirmer.";[];lbc_switch_oled;"[""Nintendo Switch OLED d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/consoles/nintendo-switch-oled
308750;260635BA308750;12;SONY Playstation 5 et divers;https://encheres-domaine.gouv.fr/lot/playstation-5-et-divers.html;2026-09-15T08:00:00+00:00;250.0;11.0;27.5;non_mentionnee;;0.0;277.5;13;600;950;322.5;672.5;71;forte;14;75;PS5, trois manettes, quinze jeux PS5, PS TV et casque, après décote non-testé.;"Tout non testé; titres des jeux non détaillés; vente séparée nécessaire pour atteindre la cote normale.";[];lbc_ps5_bundles;"[""PS5 avec jeux et manettes — leboncoin""]";https://www.leboncoin.fr/ck/consoles/ps5-jeux-manettes
309602;260635BA309602;13;XBOX Series X 1882 et accessoires;https://encheres-domaine.gouv.fr/lot/xbox-series-x.html;2026-09-15T08:00:00+00:00;220.0;11.0;24.2;non_mentionnee;;0.0;244.2;4;270;400;25.8;155.8;78;forte;7;30;Xbox Series X récente avec deux manettes et chargeur, non testée.;Fonctionnement et état des manettes non vérifiés.;[];lbc_xbox_x;"[""Xbox Series X avec deux manettes — leboncoin""]";https://www.leboncoin.fr/ck/consoles/xbox-serie-x-avec-2-manette
309616;260635BA309616;14;XBOX Series S 1883 et accessoires;https://encheres-domaine.gouv.fr/lot/xbox-series-s-et-accessoires.html;2026-09-15T08:00:00+00:00;50.0;11.0;5.5;non_mentionnee;;0.0;55.5;7;120;200;64.5;144.5;76;forte;7;30;Xbox Series S avec manette et casque, non testée.;"Capacité 512 Go/1 To non indiquée; fonctionnement inconnu.";[];lbc_xbox_s;"[""Xbox Series S d'occasion — leboncoin""]";https://www.leboncoin.fr/c/consoles/console_brand%3Amicrosoft%2Bconsole_model%3Axboxseriess%2Bvideo_game_type%3Aconsole
309654;260635BA309654;15;XBOX Series X 1882 et accessoires;https://encheres-domaine.gouv.fr/lot/xbox-series-x-et-accessoires.html;2026-09-15T08:00:00+00:00;120.0;11.0;13.2;non_mentionnee;;0.0;133.2;5;250;360;116.8;226.8;78;forte;7;30;Xbox Series X avec manette, casque Sony et câbles.;"Fonctionnement non testé; une seule manette.";[];lbc_xbox_x;"[""Xbox Series X avec deux manettes — leboncoin""]";https://www.leboncoin.fr/ck/consoles/xbox-serie-x-avec-2-manette
309881;260735BA309881;16;2 APPLE Watch et divers;https://encheres-domaine.gouv.fr/lot/2-apple-watch-et-divers.html;2026-09-15T08:00:00+00:00;30.0;11.0;3.3;non_mentionnee;;0.0;33.3;11;150;300;116.7;266.7;39;moyenne;30;120;Deux Apple Watch inconnues, JBL Flip 6 et mini-imprimante LG.;Modèles/tailles des montres inconnus, boîtes parfois vides, tout non testé.;[];lbc_jbl;"[""JBL Charge 5 d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/photo_audio_video/jbl-charge-5
304101;260635BA304101;20;SONY Playstation 5;https://encheres-domaine.gouv.fr/lot/playstation-4-sony.html;2026-09-15T08:00:00+00:00;150.0;11.0;16.5;non_mentionnee;;0.0;166.5;2;300;420;133.5;253.5;79;forte;7;30;PS5 Slim CFI-2016 et deux manettes, non testées.;Fonctionnement et dérive des sticks non vérifiés.;[];lbc_ps5,lbc_ps5_bundles;"[""Console Sony PS5 d'occasion — leboncoin"", ""PS5 avec jeux et manettes — leboncoin""]";https://www.leboncoin.fr/c/consoles/console_brand%3Asony%2Bconsole_model%3Aps5 | https://www.leboncoin.fr/ck/consoles/ps5-jeux-manettes
310961;260735BA310961;21;Divers informatique;https://encheres-domaine.gouv.fr/lot/divers-informatique-doo-1.html;2026-09-15T08:00:00+00:00;30.0;11.0;3.3;non_mentionnee;;0.0;33.3;9;220;420;186.7;386.7;62;moyenne;21;90;Écrans BenQ XL2540K/AOC 24G1, portable Asus ancien et disque 1 To.;"Tout non testé; configuration du portable inconnue.";[];;[];
311309;260735BA311309;23;2 tablettes et 2 caméras;https://encheres-domaine.gouv.fr/lot/2-tablettes-et-2-cameras.html;2026-09-15T08:00:00+00:00;50.0;11.0;5.5;non_mentionnee;;0.0;55.5;13;180;350;124.5;294.5;60;forte;21;90;Galaxy Tab A9+ SM-X210, iPad 10 A2696 et deux caméras génériques.;"Capacités, activation et fonctionnement non testés; caméras mal identifiées.";[];lbc_ipad10;"[""iPad 10e génération d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/tablettes_liseuses/ipad-10eme-generation
309023;250835BA95836;29;APPLE Iphone 15;https://encheres-domaine.gouv.fr/lot/iphone-15-blanc-5.html;2026-09-15T08:00:00+00:00;50.0;11.0;5.5;non_mentionnee;;0.0;55.5;2;45;90;-10.5;34.5;58;moyenne;21;90;"iPhone 15 valorisé uniquement comme donneur de pièces sous hypothèse iCloud ON; aucun déblocage futur supposé.";"Non testé et potentiellement bloqué selon l'annonce; capacité, batterie, authenticité et état interne inconnus.";"[{""device"": ""iPhone 15 A3090"", ""imei_suffix"": null, ""find_my_iphone"": ""ON"", ""verification_basis"": ""assumed"", ""checked_on"": null, ""source"": ""Règle prudente demandée — aucun contrôle IMEI revendiqué"", ""valuation_effect"": ""Valeur pièces uniquement ; aucune valeur d'usage ni déblocage futur n'est supposé.""}]";lbc_iphone16;"[""iPhone 16 128 Go d'occasion — leboncoin""]";https://www.leboncoin.fr/c/telephones_objets_connectes/phone_brand%3Aapple%2Bphone_memory%3A128go%2Bphone_model%3Aiphone16
317922;260735BA317922;31;60 casques et divers;https://encheres-domaine.gouv.fr/lot/60-casques-et-divers.html;2026-09-15T08:00:00+00:00;200.0;11.0;22.0;non_mentionnee;;0.0;222.0;15;700;1800;478.0;1578.0;46;moyenne;60;240;58 casques dont plusieurs Bose/Sony haut de gamme, deux écouteurs, baladeurs et 30 vinyles.;"Tout non testé; batteries/coussinets; inventaire textuel possiblement imprécis; très nombreuses ventes.";[];lbc_sony_xm4;"[""Sony WH-1000XM4 d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/photo_audio_video/casque-sony-wh-1000xm4
